0 -22.870019 -43.603693 0 1.2443526256575808 3.60981794436771 0.41212286300606776 1.4367608116646844 0.0 186 2.503 148 2.392 160 2.499 52 2.536
1 -22.870962 -43.560793 0 1.1114579318906284 1.001470664733176 3.2714356288268167 1.4624535715140756 0.0 44 2.518 171 2.414 160 2.505 114 2.415 52 2.480 209 2.506 
2 -22.973614 -43.369673 0 1.1232564007715589 2.3567549936300485 0.6529244540220047 1.2691162623412886 0.0 24 2.516 5 2.516 92 2.412 29 2.505 126 2.412 166 2.505 
3 -22.877577 -43.302816 0 0.2850753565251477 0.2347073394869577 5.192225311953031 6.828735573297805 0.0 103 2.415 107 2.507 137 2.507 63 2.518 206 2.414 127 2.517 
4 -22.970303 -43.498682 0 0.19542144002557682 4.009200711094781 1.4349555187643952 0.1888520264609236 0.0 146 2.411 28 2.412 8 2.504 9 2.517 193 2.516 165 2.504 
5 -22.985000 -43.348432 0 0.16284146819006473 4.631809938117537 0.7862593339552127 1.4291664586271222 0.0 2 2.516 170 2.515 92 2.505 29 2.412 64 2.505 143 2.135 
6 -22.803136 -43.236495 0 2.0455181968258302 2.501570322849088 0.42968709399238886 0.6440739808068101 0.0 45 2.194 93 2.354 207 2.142 35 2.198 
7 -22.853703 -43.388291 0 2.263120245732552 1.7233355529035466 1.5899134307304834 1.550192720579171 0.0 102 2.518 78 2.507 106 2.507 71 2.518 10 2.415 161 2.415 
8 -22.980584 -43.520446 0 0.0027601913845767675 5.69149356677907 0.06559981976131261 0.32293964983900497 0.0 199 2.411 146 2.516 4 2.504 185 2.504 9 2.412 211 2.517 
9 -22.958897 -43.519917 0 0.0 5.7694159533021265 0.0 0.42038259860780336 0.0 4 2.517 72 2.412 28 2.504 8 2.412 179 2.517 211 2.504 
10 -22.831982 -43.387767 0 0.2889663539384088 1.125500508291396 4.265413283353424 5.574289146430784 0.0 102 2.507 59 2.508 106 2.518 7 2.415 
11 -23.033074 -43.586272 0 0.0702248761913074 5.6943640332981005 0.0 0.41749504356185846 0.0 201 2.439 151 2.502 36 2.516 37 2.410 56 2.376 
12 -22.931427 -43.734350 0 0.0 5.769252926862224 0.0 0.920997395145468 0.0 57 2.518 154 2.503 83 2.518 14 2.413 141 2.038 
13 -22.901803 -43.626076 0 0.08849429910012815 4.153474563164412 1.3966599641829067 2.5557354546324396 0.0 121 2.413 186 2.414 148 2.505 135 2.504 30 2.518 84 2.518 
14 -22.909730 -43.733814 0 4.406532630057225 1.3091710406018262 0.054809084530139655 0.921198512798769 0.0 12 2.413 34 2.504 154 2.518 83 2.503 117 2.446 86 2.399 
15 -22.823819 -43.280095 0 2.5740804973002835 0.1356540880821402 2.988132485128138 6.589087227750465 0.0 147 2.415 218 2.444 139 2.527 95 2.500 207 2.884 
16 -22.977432 -43.198328 0 0.2700802550120274 2.2726915806067067 2.711916510304828 8.515074568783188 0.0 214 2.366 219 2.430 164 2.537 
17 -22.896031 -43.432338 0 0.05488179514352471 2.6521044716406363 3.050678164348514 3.6679392094740098 0.0 69 2.506 120 2.414 60 2.414 138 2.518 82 2.517 221 2.506 
18 -23.006754 -43.305904 0 0.6055933275549626 1.8387465771505056 2.6923428002659633 1.3049232684377943 0.0 170 2.465 134 2.446 62 2.300 
19 -22.850378 -43.517273 0 0.09241949067898737 4.311200134166925 1.0766328265324452 2.378532193749345 0.0 145 2.519 215 2.519 209 2.506 224 2.415 128 2.232 88 2.506 
20 -22.978307 -43.606442 0 0.0 4.056604658381387 0.8420779253294308 0.417713909080455 0.0 43 2.411 108 2.503 158 2.503 99 2.517 178 2.412 194 2.517 
21 -22.933433 -43.239612 0 0.3550100316190922 1.9498349342432149 3.46047789626333 8.506486666121775 0.0 48 2.516 205 2.506 74 2.507 97 2.516 53 2.413 101 2.413 
22 -23.023942 -43.521504 0 0.2876435154412829 4.312898463087143 0.7152672777576506 1.2576515339950138 0.0 89 2.226 199 2.411 80 2.059 81 2.503 65 2.516 75 2.503 
23 -22.940532 -43.390389 0 0.6615594710238016 1.735753097356922 2.7136803436345684 2.2016067342908143 0.0 24 2.412 174 2.517 126 2.516 100 2.413 142 2.506 116 2.505 
24 -22.962225 -43.390913 0 0.8937622372480475 1.143151788890058 2.9094066638822156 2.180330798006658 0.0 2 2.516 23 2.412 123 2.505 116 2.516 126 2.505 166 2.412 
25 -22.993886 -43.243100 0 0.06265918037294228 1.7301805948978157 0.96053147553015 4.297604952221589 0.0 168 1.914 50 2.114 
26 -22.878640 -43.259815 0 1.5385249260215899 0.08391967343216095 4.0706600527554455 8.511556309598504 0.0 119 2.415 107 2.517 181 2.449 127 2.507 195 2.517 131 2.414 
27 -22.914374 -43.561854 0 0.5720362108101312 0.7791907996368002 4.378959329770901 1.4618161941326329 0.0 42 2.518 171 2.414 187 2.504 176 2.505 113 2.413 182 2.518 
28 -22.948613 -43.498153 0 0.0 5.751985634650559 0.01819285773358295 0.48079552960625815 0.0 4 2.412 61 2.413 72 2.517 9 2.504 165 2.517 196 2.505 
29 -22.963311 -43.347909 0 0.7544776914455498 1.971932635418745 2.242792242367117 3.446961798761343 0.0 2 2.505 5 2.412 217 2.505 64 2.516 177 2.412 126 2.516 
30 -22.913230 -43.604847 0 0.47643782693189457 0.6909915549615234 4.335775188063793 3.889814659432352 0.0 121 2.504 148 2.414 187 2.518 204 2.413 13 2.518 182 2.504 
31 -22.977151 -43.649438 0 0.16173658203350377 1.393882812265529 3.9519665764982013 0.41769326836335346 0.0 136 2.412 158 2.517 220 2.033 99 2.503 118 2.517 
32 -22.931307 -43.325623 0 0.12263212752556531 3.213434543507642 2.207111467182785 0.5467642688390488 0.0 217 2.413 47 2.506 157 2.413 49 2.516 140 2.517 177 2.506 
33 -22.900643 -43.669066 0 0.21298228294200944 2.810340010213456 1.577856970410034 0.924074971243713 0.0 39 2.519 122 2.414 135 2.518 189 2.504 152 2.413 84 2.504 
34 -22.899470 -43.712053 0 0.8720252685440574 3.2987677660193095 1.5542378260692036 0.9213233357035 0.0 39 2.504 14 2.504 149 2.329 189 2.518 154 2.413 86 2.508 
35 -22.822735 -43.239297 0 2.618744645662253 0.5493294098163627 0.7683596963494989 0.43473187716578543 0.0 93 2.731 188 2.771 6 2.198 218 2.775 207 1.988 
