0 0 -43.11327473785964 -22.76768715187511
0 1 -43.117151697072174 -22.803180023534967
0 2 -43.110409059371165 -22.753198180195394
0 3 -43.10697950199277 -22.764476079566776
0 4 -43.1088482789348 -22.75433569463211
0 5 -43.108141831196704 -22.755693074528793
0 6 -43.10749168113081 -22.76188705313607
0 7 -43.10640929447256 -22.753620227287144
0 8 -43.10820060944751 -22.754935668374536
0 9 -43.10760699690809 -22.760757789475853
0 10 -43.110972414651926 -22.754821273304938
0 11 -43.127474026662824 -22.747067490875686
0 12 -43.10844981984964 -22.76803624603643
0 13 -43.11518860927773 -22.75636997397979
0 14 -43.10967892118227 -22.76262797336935
0 15 -43.11084628580536 -22.761330851508635
0 16 -43.110850392338094 -22.76090663787162
0 17 -43.105447951233266 -22.76386368505999
0 18 -43.1232640940038 -22.805417180576775
0 19 -43.11063936627864 -22.75676787051163
0 20 -43.105597738809266 -22.75071339604255
0 21 -43.108773831629264 -22.75018830723808
0 22 -43.10807339213957 -22.754528139647586
0 23 -43.10292604827943 -22.751941226739188
0 24 -43.11064765300163 -22.75534418915798
0 25 -43.107157061033504 -22.753435435323997
0 26 -43.103780376733795 -22.765641370611156
0 27 -43.10838619515668 -22.756271350628825
0 28 -43.10800944078184 -22.75680378271748
0 29 -43.10535319594148 -22.75133444992148
0 30 -43.109197197149314 -22.754690436097558
0 31 -43.109845671896494 -22.768113067791468
0 32 -43.10544580963322 -22.766924548177084
0 33 -43.10732848525047 -22.768061230477013
0 34 -43.12535994485884 -22.74757983096787
0 35 -43.10345029956605 -22.752017101006413
0 36 -43.13825397649274 -22.776930019833014
0 37 -43.109933020685624 -22.767813751458448
0 38 -43.108354949874524 -22.766496596590184
0 39 -43.11169881714031 -22.767631342388047
0 40 -43.10525975725854 -22.75133690735566
0 41 -43.10793601762711 -22.762805485738507
0 42 -43.10790924491779 -22.760414434770322
0 43 -43.10652144665412 -22.776760800805302
0 44 -43.10907461240753 -22.765700798261335
0 45 -43.106379590956955 -22.7651776098472
0 46 -43.10858188537263 -22.767088277074695
0 47 -43.106430417845424 -22.75423003928491
0 48 -43.11184538976666 -22.76851837381521
0 49 -43.10386235417262 -22.75207084029101
0 50 -43.10732404109681 -22.76822458091827
0 51 -43.12522227052097 -22.748147134201275
0 52 -43.108016844274054 -22.759390457667145
0 53 -43.14071576232512 -22.782561026136936
0 54 -43.10874634253474 -22.757952442329845
0 55 -43.11116559965592 -22.767211438295003
0 56 -43.1053173515297 -22.766906180719648
0 57 -43.10972772701395 -22.801739958808326
0 58 -43.10697336677908 -22.75307332417834
0 59 -43.11914036023208 -22.804112598734502
0 60 -43.11619463461589 -22.755840696382993
0 61 -43.11073303928115 -22.754222983518755
0 62 -43.103627339377894 -22.76375931853988
0 63 -43.108976678914786 -22.754737882371032
0 64 -43.10910175220036 -22.76859797158432
0 65 -43.12703571067737 -22.747705079526682
0 66 -43.10705710115138 -22.764110698000103
0 67 -43.11749762408655 -22.754505649381365
0 68 -43.120987078907504 -22.757372493810184
0 69 -43.14075086383255 -22.782538263567545
0 70 -43.103924640842855 -22.751304649007086
0 71 -43.10388507344303 -22.7657281829121
0 72 -43.10279241876272 -22.750926389066645
0 73 -43.10619266767449 -22.751676832950857
0 74 -43.113516900308376 -22.767130145507256
0 75 -43.11912554913798 -22.757908518931778
0 76 -43.1072763986798 -22.76252887804958
0 77 -43.12755692874965 -22.746840995190183
0 78 -43.1046959291182 -22.766141902515674
0 79 -43.104483656890466 -22.751590073537017
0 80 -43.108926596776016 -22.758371780566737
0 81 -43.109438649455115 -22.754233938933435
0 82 -43.11195795675533 -22.796663304383603
0 83 -43.11843645004891 -22.756005989576114
0 84 -43.10825228171191 -22.75123704103495
0 85 -43.11835499895178 -22.755155871894747
0 86 -43.104733440428774 -22.790955480092727
0 87 -43.11120769095456 -22.76664005801144
0 88 -43.10879019914264 -22.756989518129078
0 89 -43.10799032674823 -22.750986662642852
0 90 -43.10879485982074 -22.756256897207955
0 91 -43.13808160095567 -22.776516666303817
0 92 -43.10878706449016 -22.764107279000086
0 93 -43.11119187799616 -22.753333602772837
0 94 -43.108159921735954 -22.755838527820814
0 95 -43.10791103009841 -22.765637040891658
0 96 -43.105587679456015 -22.790623369502395
0 97 -43.10453237390114 -22.7529558109709
0 98 -43.10922560418267 -22.800820964645037
0 99 -43.10879073713154 -22.75677411688942
1 0 -43.17255775147277 -22.78986783447453
1 1 -43.17188023266368 -22.79453274170022
1 2 -43.16914051977365 -22.785322862058912
1 3 -43.161022602203246 -22.787812257618707
1 4 -43.171234150430266 -22.79146574868497
1 5 -43.166306558730916 -22.780562472953196
1 6 -43.168419926019475 -22.792071162156017
1 7 -43.17357811318723 -22.79079501356018
1 8 -43.17615369552675 -22.792755474687002
1 9 -43.166221424691535 -22.78225682078839
1 10 -43.15730307393916 -22.781936201463754
1 11 -43.17197467720336 -22.78501339536102
1 12 -43.15816372630192 -22.775296596646058
1 13 -43.16804416372681 -22.787902680530145
1 14 -43.18268282488536 -22.785147099314987
1 15 -43.17118898325205 -22.7835140045525
1 16 -43.15611840668886 -22.774767491613993
1 17 -43.16486230983956 -22.785083143340287
1 18 -43.17586234140244 -22.78324344141313
1 19 -43.16954986497958 -22.79017685700974
1 20 -43.161138534570874 -22.7787136304582
1 21 -43.17498303123278 -22.789191965783935
1 22 -43.175488555114875 -22.788424190721816
1 23 -43.174926643764344 -22.78487342674827
1 24 -43.17476790772499 -22.781258178315138
1 25 -43.17144650011698 -22.781582140736973
1 26 -43.176121624240494 -22.791453613814003
1 27 -43.16949466648786 -22.792865049968814
1 28 -43.17927104618288 -22.786625687751183
1 29 -43.173107457172684 -22.788003321301442
1 30 -43.175707015969365 -22.77811699514612
1 31 -43.17668106769317 -22.78965413304865
1 32 -43.15932135268493 -22.77364944893567
1 33 -43.166836393782596 -22.785468064063956
1 34 -43.16230101485512 -22.781208703706188
1 35 -43.17604998296375 -22.779255442330616
1 36 -43.16593197470989 -22.787406264919255
1 37 -43.177188963895226 -22.78625260432353
1 38 -43.178949130487965 -22.787013214141233
1 39 -43.17319752505028 -22.79225443740387
1 40 -43.16549756613515 -22.777718456947902
1 41 -43.16438624162304 -22.781711629674515
1 42 -43.17405292017288 -22.779532659078818
1 43 -43.167148548676096 -22.7819330609929
1 44 -43.15732668797764 -22.784414156624226
1 45 -43.16551919513777 -22.781782023955344
1 46 -43.16492436125284 -22.784165600354658
1 47 -43.17787368900578 -22.78397696399971
1 48 -43.165206537189285 -22.7852181617563
1 49 -43.156602564115765 -22.775325318440796
1 50 -43.16145217276216 -22.788205639217978
1 51 -43.166874238984484 -22.77823021347529
1 52 -43.174851698154825 -22.784500576774043
1 53 -43.17671541438728 -22.78599133065691
1 54 -43.16531567645745 -22.78787005136114
1 55 -43.15957946848068 -22.775349879421803
1 56 -43.16361307791224 -22.77963141800827
1 57 -43.17899622354005 -22.788881389493355
1 58 -43.1720624711016 -22.793019924128664
1 59 -43.16466559095647 -22.780401361605463
1 60 -43.174580296731314 -22.784881059030532
1 61 -43.18335597972345 -22.78665371874069
1 62 -43.17736783985459 -22.783770088685877
1 63 -43.15867122926979 -22.774758311676905
1 64 -43.160346686616855 -22.78876559362024
1 65 -43.171216749209925 -22.782586687526912
1 66 -43.16966111398995 -22.78889639131374
1 67 -43.171332821374484 -22.788621739834337
1 68 -43.17339244937906 -22.78667538046697
1 69 -43.15809156993021 -22.772788458592036
1 70 -43.17262296830896 -22.78104580153676
1 71 -43.174540816415686 -22.791436812715055
1 72 -43.17194626151453 -22.785320254731275
1 73 -43.181337585797046 -22.78524454747567
1 74 -43.163946599549725 -22.780782826938044
1 75 -43.17132486007526 -22.792508310108495
1 76 -43.171285013608774 -22.78540419931426
1 77 -43.17538711404677 -22.77956897486565
1 78 -43.179532953209446 -22.785953645028194
1 79 -43.17570955230627 -22.791949682315547
1 80 -43.174896233742444 -22.793220829844532
1 81 -43.17122726053911 -22.790741913169168
1 82 -43.17724678037892 -22.787190235479997
1 83 -43.15655864841461 -22.77486524764409
1 84 -43.175662893457186 -22.793036499698964
1 85 -43.16578233062877 -22.785119003399064
1 86 -43.169575493719776 -22.792384923369212
1 87 -43.15850107474319 -22.78081717242891
1 88 -43.18328386255851 -22.783891673850817
1 89 -43.16850985988028 -22.79139855262802
