4 4 48 0 0 1 0
4 4 48 0 1 1 -1
4 4 48 0 2 1 -1
4 4 48 0 3 1 -1
4 4 48 0 4 1 -1
4 4 48 0 5 1 -1
4 4 48 0 6 1 -1
4 4 48 0 7 1 -1
4 4 48 0 8 1 -1
4 4 48 0 9 1 -1
4 4 48 0 10 1 -1
4 4 48 0 11 1 -1
4 4 48 0 12 1 -1
4 4 48 0 13 1 -1
4 4 48 0 14 1 -1
4 4 48 2 0 1 -1
4 4 48 2 1 1 -1
4 4 48 2 2 1 -1
4 4 48 2 3 1 -1
4 4 48 2 4 1 -1
4 4 48 2 5 1 -1
4 4 48 2 6 1 -1
4 4 48 2 7 1 -1
4 4 48 2 8 1 -1
4 4 48 2 9 1 -1
4 4 48 2 10 1 -1
4 4 48 1 0 1 -1
4 4 48 1 1 1 -1
4 4 48 1 2 1 -1
4 4 48 1 3 1 -1
4 4 48 1 4 1 -1
4 4 57 2 0 1 0
4 4 57 2 1 1 -1
4 4 57 2 2 1 -1
4 4 57 2 3 1 -1
4 4 57 2 4 1 -1
4 4 57 2 5 1 -1
4 4 57 2 6 1 -1
4 4 57 2 7 1 -1
4 4 57 2 8 1 -1
4 4 57 2 9 1 -1
4 4 57 2 10 1 -1
4 4 57 2 11 1 -1
4 4 57 2 12 1 -1
4 4 57 2 13 1 -1
4 4 57 2 14 1 -1
4 4 57 2 15 1 -1
4 4 57 0 0 1 -1
4 4 57 0 1 3 -1
4 4 57 0 2 2 -1
4 4 57 0 3 1 -1
4 4 57 0 4 1 -1
4 4 57 0 5 1 -1
4 4 57 0 6 1 -1
4 4 57 0 7 1 -1
4 4 57 0 8 2 -1
4 4 57 0 9 1 -1
4 4 57 0 10 2 -1
4 4 57 1 0 1 -1
4 4 57 1 1 1 -1
4 4 57 1 2 1 -1
4 4 57 1 3 1 -1
4 4 57 1 4 1 -1
4 4 57 1 5 1 -1
4 4 34 2 0 1 -1
4 4 34 2 1 1 -1
4 4 34 1 0 1 -1
4 4 63 2 0 1 -1
4 4 63 2 1 1 -1
4 4 63 2 2 1 -1
4 4 63 1 0 1 -1
4 4 63 1 1 1 -1
4 4 63 1 2 1 -1
4 4 63 0 0 1 -1
4 4 63 0 1 1 -1
4 4 63 0 2 1 -1
4 4 20 2 0 1 -1
4 4 20 2 1 1 -1
4 4 20 2 2 1 -1
4 4 20 0 0 1 -1
4 4 20 0 1 1 -1
4 4 37 0 0 1 -1
4 4 37 0 1 1 -1
4 4 37 0 2 1 -1
4 4 37 0 3 1 -1
4 4 37 0 4 1 -1
4 4 37 0 5 1 -1
4 4 37 0 6 2 -1
4 4 37 0 7 1 -1
4 4 37 0 8 1 -1
4 4 37 1 0 1 -1
4 4 37 1 1 1 -1
4 4 37 1 2 1 -1
4 4 37 2 0 1 -1
4 4 37 2 1 1 -1
4 4 37 2 2 1 -1
4 4 37 2 3 1 -1
4 4 37 2 4 1 -1
4 4 37 2 5 1 -1
4 4 37 2 6 1 -1
4 4 38 0 0 1 -1
4 4 38 0 1 1 -1
4 4 38 0 2 1 -1
4 4 38 2 0 1 -1
4 4 38 2 1 1 -1
4 4 38 2 2 1 -1
4 4 38 2 3 1 -1
4 4 38 2 4 1 -1
4 4 38 1 0 1 -1
4 4 47 0 0 1 -1
4 4 47 0 1 1 -1
4 4 47 0 2 2 -1
4 4 47 0 3 1 -1
4 4 47 0 4 1 -1
4 4 47 0 5 1 -1
4 4 47 2 0 1 -1
4 4 47 2 1 1 -1
4 4 47 2 2 1 -1
4 4 47 2 3 1 -1
4 4 47 1 0 1 -1
4 4 47 1 1 1 -1
4 4 47 1 2 1 -1
4 4 64 0 0 1 -1
4 4 64 0 1 1 -1
4 4 64 0 2 1 -1
4 4 64 0 3 1 -1
4 4 64 0 4 1 -1
4 4 64 0 5 2 -1
4 4 64 0 6 1 -1
4 4 64 0 7 1 -1
4 4 64 2 0 1 -1
4 4 64 2 1 1 -1
4 4 64 2 2 1 -1
4 4 64 2 3 1 -1
4 4 64 2 4 1 -1
4 4 64 2 5 1 -1
4 4 64 2 6 1 -1
4 4 64 2 7 1 -1
4 4 64 2 8 1 -1
4 4 64 2 9 2 -1
4 4 64 2 10 1 -1
4 4 64 2 11 1 -1
4 4 64 2 12 1 -1
4 4 64 1 0 1 -1
4 4 64 1 1 1 -1
4 4 16 0 0 1 -1
4 4 16 0 1 1 -1
4 4 16 0 2 1 -1
4 4 23 2 0 1 -1
4 4 23 2 1 1 -1
4 4 23 2 2 1 -1
4 4 23 0 0 1 -1
4 4 27 0 0 1 -1
4 4 27 0 1 1 -1
4 4 27 2 0 1 -1
4 4 27 2 1 1 -1
4 4 27 2 2 1 -1
4 4 54 0 0 1 -1
4 4 54 0 1 1 -1
4 4 54 2 0 1 -1
4 4 54 2 1 1 -1
4 4 22 0 0 1 -1
4 4 22 0 1 1 -1
4 4 22 0 2 1 -1
4 4 22 0 3 1 -1
4 4 22 0 4 1 -1
4 4 22 2 0 1 -1
4 4 22 2 1 1 -1
4 4 22 2 2 1 -1
4 4 22 1 0 1 -1
4 4 46 0 0 1 -1
4 4 46 0 1 2 -1
4 4 46 0 2 2 -1
4 4 46 0 3 1 -1
4 4 46 0 4 1 -1
4 4 46 0 5 1 -1
4 4 46 1 0 1 -1
4 4 46 1 1 1 -1
4 4 46 2 0 1 -1
4 4 46 2 1 1 -1
4 4 46 2 2 1 -1
4 4 46 2 3 1 -1
4 4 39 2 0 1 -1
4 4 39 2 1 1 -1
4 4 39 2 2 1 -1
4 4 39 2 3 1 -1
4 4 39 2 4 1 -1
4 4 39 2 5 1 -1
