48 7 226 3
0 0 0 1 0 1 -1
0 0 0 1 1 1 -1
0 0 2 0 0 1 -1
0 0 4 1 0 1 -1
0 0 4 1 1 1 -1
0 0 4 2 0 1 -1
0 0 5 0 0 1 -1
0 0 5 1 0 1 -1
0 0 6 0 0 1 -1
0 0 8 0 0 1 -1
0 0 8 1 0 1 -1
0 0 8 2 0 1 -1
0 0 8 2 1 1 -1
0 0 8 2 2 1 -1
0 0 9 1 0 1 -1
0 0 9 2 0 1 -1
0 0 11 2 0 1 -1
0 0 12 1 0 1 -1
0 0 12 1 1 1 -1
0 0 12 1 2 1 -1
0 0 12 2 0 1 -1
0 0 12 2 1 1 -1
0 0 12 2 2 1 -1
0 0 14 0 0 1 -1
0 0 14 1 0 1 -1
0 0 14 1 1 1 -1
0 0 14 1 2 1 -1
0 0 14 2 0 1 -1
0 0 15 1 0 1 -1
0 0 16 1 0 1 -1
0 0 16 2 0 1 -1
0 0 16 2 1 1 -1
0 0 17 0 0 1 -1
0 0 17 1 0 1 -1
0 0 17 1 1 1 -1
0 0 17 1 2 1 -1
0 0 17 1 3 1 -1
0 0 17 1 4 1 -1
0 0 17 2 0 1 -1
0 0 17 2 1 1 -1
0 0 17 2 2 1 -1
0 0 19 0 0 1 -1
0 0 19 1 0 1 -1
0 0 19 2 0 1 -1
0 0 19 2 1 1 -1
0 0 19 2 2 1 -1
0 0 20 2 0 1 -1
0 0 21 1 0 1 -1
0 0 21 2 0 1 -1
0 0 21 2 1 1 -1
0 0 22 0 0 1 -1
0 0 22 1 0 1 -1
0 0 22 1 1 1 -1
0 0 22 2 0 1 -1
0 0 23 0 0 1 -1
0 0 23 1 0 1 -1
0 0 23 1 1 1 -1
0 0 23 2 0 1 -1
0 0 23 2 1 1 -1
0 0 24 1 0 1 -1
0 0 26 2 0 1 -1
0 0 27 0 0 1 -1
0 0 27 1 0 2 -1
0 0 27 1 1 1 -1
0 0 27 1 2 1 -1
0 0 27 1 3 1 -1
0 0 27 1 4 1 -1
0 0 27 1 5 1 -1
0 0 27 2 0 1 -1
0 0 27 2 1 1 -1
0 0 27 2 2 1 -1
0 0 32 0 0 1 -1
0 0 32 0 1 1 -1
0 0 32 0 2 1 -1
0 0 32 1 0 1 -1
0 0 32 1 1 1 -1
0 0 32 1 2 1 -1
0 0 32 1 3 1 -1
0 0 32 1 4 1 -1
0 0 32 2 0 1 -1
0 0 32 2 1 1 -1
0 0 32 2 2 1 -1
0 0 32 2 3 1 -1
0 0 33 0 0 1 -1
0 0 33 1 0 1 -1
0 0 33 1 1 1 -1
0 0 33 2 0 1 -1
0 0 33 2 1 1 -1
0 0 36 0 0 1 -1
0 0 37 2 0 1 -1
0 0 38 1 0 1 -1
0 0 40 1 0 1 -1
0 0 40 2 0 1 -1
0 0 43 0 0 1 -1
0 0 43 0 1 1 -1
0 0 43 1 0 1 -1
