4 4 387 2 0 1 0
4 4 387 0 0 1 -1
4 4 837 0 0 1 0
4 4 837 0 1 1 -1
4 4 322 2 0 1 -1
4 4 1228 2 0 1 -1
4 4 1228 1 0 1 -1
4 4 434 2 0 1 -1
4 4 709 0 0 1 -1
4 4 832 0 0 1 -1
4 4 832 2 0 1 -1
4 4 995 0 0 1 -1
4 4 995 2 0 1 -1
4 4 1773 0 0 1 -1
4 4 1773 1 0 1 -1
4 4 36 0 0 1 -1
4 4 57 0 0 1 -1
4 4 57 2 0 1 -1
4 4 303 2 0 1 -1
4 4 850 0 0 1 -1
4 4 1454 0 0 1 -1
4 4 1454 0 1 1 -1
4 4 1454 0 2 1 -1
4 4 1092 0 0 1 -1
4 4 1092 2 0 1 -1
4 4 1565 0 0 1 -1
4 4 1565 2 0 1 -1
4 4 1565 2 1 1 -1
4 4 456 0 0 1 -1
4 4 456 0 1 1 -1
4 4 849 2 0 1 -1
4 4 849 2 1 1 -1
4 4 849 0 0 1 -1
4 4 992 2 0 1 -1
4 4 992 1 0 1 -1
4 4 1810 0 0 1 -1
4 4 1810 1 0 1 -1
4 4 338 0 0 1 -1
4 4 338 0 1 1 -1
4 4 1097 0 0 1 -1
4 4 1209 0 0 1 -1
4 4 1339 0 0 1 -1
4 4 1431 0 0 1 -1
4 4 1431 0 1 1 -1
4 4 1462 0 0 1 -1
4 4 138 2 0 1 -1
4 4 138 2 1 1 -1
4 4 138 2 2 1 -1
4 4 138 0 0 1 -1
4 4 138 0 1 1 -1
4 4 138 0 2 1 -1
4 4 350 0 0 1 -1
4 4 350 0 1 1 -1
4 4 350 0 2 1 -1
4 4 350 2 0 1 -1
4 4 641 0 0 1 -1
4 4 641 0 1 1 -1
4 4 641 2 0 1 -1
4 4 812 0 0 1 -1
4 4 1290 2 0 1 -1
4 4 1290 2 1 1 -1
4 4 1514 2 0 1 -1
4 4 1529 2 0 1 -1
4 4 24 2 0 1 -1
4 4 250 2 0 2 -1
4 4 250 2 1 1 -1
4 4 250 0 0 1 -1
4 4 324 2 0 1 -1
4 4 955 0 0 1 -1
4 4 955 0 1 1 -1
4 4 955 2 0 1 -1
4 4 955 2 1 1 -1
4 4 963 0 0 1 -1
4 4 1251 2 0 1 -1
4 4 1343 0 0 1 -1
4 4 1343 2 0 1 -1
4 4 1783 2 0 1 -1
4 4 1783 1 0 1 -1
4 4 631 0 0 1 -1
4 4 631 2 0 1 -1
