0 -22.93832547174143 -43.4763901707972 0 0.75722324037875 0.0 0.0 0.0 0.0 345 0.009713492795891492 1469 0.008332543940125416 125 0.009344059359687453 471 0.008736454168350546 695 0.008736832249031887 143 0.008333226353216075
1 -22.88525602844915 -43.30607426370156 3 0.0 0.02288121677016 0.0 8508.679500729837 143.15509588093394 1618 0.008736268198581074 1764 0.009345855333962774 1094 0.009476453425657762 620 0.009444538479269586 1810 0.009385470374456426 1047 0.008736649929026128
2 -22.809500722929492 -43.23206687057779 0 0.426604199704015 0.078366193466904 0.0 62.80197269879376 116.95503225796946 1619 0.009406104167095466 585 0.008873062407289255 1389 0.009656461696005699 1443 0.010964657869561509 1066 0.005472097504408491 769 0.00788707624673447
3 -22.986747282465352 -43.62326205345492 0 0.701253984257038 0.008806304804129 0.0 21.581680076731683 0.0 653 0.0074284047077649434 1252 0.00782003113002937 1358 0.01438566555366425 1170 0.016565568554435892 603 0.0044510178232664765 14 0.005693531640594872
4 -22.868033240461713 -43.32682421075424 0 0.56700288362342 0.005690727319445 0.0 636.0553145104712 2310.2263649590896 1239 0.011273219309538507 1044 0.007209654800765968 1052 0.015805231371446883 573 0.011685404021822311 387 0.006626396674784526 1509 0.00851251508186746
5 -22.911974462574722 -43.54281067047281 3 0.061420748741338 0.064255304776446 0.0 2444.4340923363175 0.0 325 0.008734788325573253 45 0.009856696083103878 1301 0.008802846986699985 899 0.008743464233475239 386 0.011006379788395535 1115 0.007945733618859818
6 -23.014783473961764 -43.45673433552423 3 0.007509478723535 0.016473166476676 0.0 3408.440504091836 0.0 1557 0.008021909235970738 530 0.008231361369711318 61 0.006888094165786694 1784 0.009387509921616253 405 0.009342664682950155 739 0.006053303152156787
7 -22.831278860648766 -43.535243712276845 0 0.758526344988348 0.0 0.0 0.0 0.0 1326 0.009342083936862451 1484 0.011801582659246688 1027 0.008425775550142085 217 0.01103762491085722
8 -22.9844903489586 -43.653313237587184 3 0.210009939454641 0.0 0.0 2404.311086580328 120.79117304809034 407 0.0092284236803409 513 0.010880159935644434 1269 0.008522588153522068 724 0.010642800897836681 303 0.008299158170973696 1426 0.009978612642424176
9 -22.939703251847842 -43.65463415769194 0 0.502770796505085 0.003041880215792 0.0 254.30096218736526 80.56132091797406 761 0.008680134807476377 1632 0.010137860506558662 313 0.008542465868536804 192 0.00712778775248796 163 0.008960777181751745 278 0.004896817333934135
10 -22.878531235596583 -43.594453043487135 0 0.644945260796564 0.004471757598056 0.0 68.04176189210808 0.0 1440 0.015580348300657436 850 0.009471745989524393 1012 0.0156996463684863 348 0.00987602970375708 486 0.0036457086096151644 1231 0.010945346069069379
11 -23.01639347077053 -43.423139285773075 0 0.480388152100022 0.0 0.0 0.0 0.0 746 0.010256505874725973 657 0.007973946164846216 437 0.009969816623201726 1583 0.009343062832880118
12 -22.976794882455266 -43.49313296908434 3 0.275128425324648 0.008887617696405 0.0 699.4122749129154 0.0 1339 0.007784488432521659 1494 0.006791119938121246 96 0.007018356619271473 118 0.007669050546761342 152 0.007488584929049028 1614 0.00683803635912101
